iter,ll,accept,sd,spp,foc_sp,nei_sp
7,-1573.2884334050912,0,-0.008360826538624943,-3.6331783940841253e-5,Lupinus argenteus,Lupinus argenteus
7,-1573.2884334050912,0,-0.009224954299199244,5.719149108611714e-4,Ivesia gordonii,Lupinus argenteus
7,-1573.2884334050912,0,-0.011234640036214598,-2.479664954003928e-4,Eriogonum umbellatum,Lupinus argenteus
7,-1573.2884334050912,0,0.003722868589142202,4.339635042709615e-5,Heterotheca villosa,Lupinus argenteus
7,-1573.2884334050912,0,0.019107354813111408,-3.8849493058457557e-4,Lupinus argenteus,Ivesia gordonii
7,-1573.2884334050912,0,0.009119956094215913,-4.7146182754762575e-4,Ivesia gordonii,Ivesia gordonii
7,-1573.2884334050912,0,-0.008185958988809526,-3.90696340796582e-5,Eriogonum umbellatum,Ivesia gordonii
7,-1573.2884334050912,0,-0.007044759678142721,-3.116812364148856e-4,Heterotheca villosa,Ivesia gordonii
7,-1573.2884334050912,0,6.082360853875987e-4,4.145980689591584e-4,Lupinus argenteus,Eriogonum umbellatum
7,-1573.2884334050912,0,0.004423596208281489,0.001012906910088257,Ivesia gordonii,Eriogonum umbellatum
7,-1573.2884334050912,0,-0.01574824735212319,2.509982265955829e-5,Eriogonum umbellatum,Eriogonum umbellatum
7,-1573.2884334050912,0,-0.022381078657601958,-2.2018376994420888e-4,Heterotheca villosa,Eriogonum umbellatum
7,-1573.2884334050912,0,-0.008074824276722152,-8.414089494096649e-4,Lupinus argenteus,Heterotheca villosa
7,-1573.2884334050912,0,0.01520540525561811,-9.78655923309112e-4,Ivesia gordonii,Heterotheca villosa
7,-1573.2884334050912,0,-3.551023167604492e-4,-0.0013224626089329927,Eriogonum umbellatum,Heterotheca villosa
7,-1573.2884334050912,0,0.010538993014295709,-3.46465783179735e-4,Heterotheca villosa,Heterotheca villosa
8,-1573.2884334050912,0,-0.008360826538624943,-3.6331783940841253e-5,Lupinus argenteus,Lupinus argenteus
8,-1573.2884334050912,0,-0.009224954299199244,5.719149108611714e-4,Ivesia gordonii,Lupinus argenteus
8,-1573.2884334050912,0,-0.011234640036214598,-2.479664954003928e-4,Eriogonum umbellatum,Lupinus argenteus
8,-1573.2884334050912,0,0.003722868589142202,4.339635042709615e-5,Heterotheca villosa,Lupinus argenteus
8,-1573.2884334050912,0,0.019107354813111408,-3.8849493058457557e-4,Lupinus argenteus,Ivesia gordonii
8,-1573.2884334050912,0,0.009119956094215913,-4.7146182754762575e-4,Ivesia gordonii,Ivesia gordonii
8,-1573.2884334050912,0,-0.008185958988809526,-3.90696340796582e-5,Eriogonum umbellatum,Ivesia gordonii
8,-1573.2884334050912,0,-0.007044759678142721,-3.116812364148856e-4,Heterotheca villosa,Ivesia gordonii
8,-1573.2884334050912,0,6.082360853875987e-4,4.145980689591584e-4,Lupinus argenteus,Eriogonum umbellatum
8,-1573.2884334050912,0,0.004423596208281489,0.001012906910088257,Ivesia gordonii,Eriogonum umbellatum
8,-1573.2884334050912,0,-0.01574824735212319,2.509982265955829e-5,Eriogonum umbellatum,Eriogonum umbellatum
8,-1573.2884334050912,0,-0.022381078657601958,-2.2018376994420888e-4,Heterotheca villosa,Eriogonum umbellatum
8,-1573.2884334050912,0,-0.008074824276722152,-8.414089494096649e-4,Lupinus argenteus,Heterotheca villosa
8,-1573.2884334050912,0,0.01520540525561811,-9.78655923309112e-4,Ivesia gordonii,Heterotheca villosa
8,-1573.2884334050912,0,-3.551023167604492e-4,-0.0013224626089329927,Eriogonum umbellatum,Heterotheca villosa
8,-1573.2884334050912,0,0.010538993014295709,-3.46465783179735e-4,Heterotheca villosa,Heterotheca villosa
9,-1573.2884334050912,0,-0.008360826538624943,-3.6331783940841253e-5,Lupinus argenteus,Lupinus argenteus
9,-1573.2884334050912,0,-0.009224954299199244,5.719149108611714e-4,Ivesia gordonii,Lupinus argenteus
9,-1573.2884334050912,0,-0.011234640036214598,-2.479664954003928e-4,Eriogonum umbellatum,Lupinus argenteus
9,-1573.2884334050912,0,0.003722868589142202,4.339635042709615e-5,Heterotheca villosa,Lupinus argenteus
9,-1573.2884334050912,0,0.019107354813111408,-3.8849493058457557e-4,Lupinus argenteus,Ivesia gordonii
9,-1573.2884334050912,0,0.009119956094215913,-4.7146182754762575e-4,Ivesia gordonii,Ivesia gordonii
9,-1573.2884334050912,0,-0.008185958988809526,-3.90696340796582e-5,Eriogonum umbellatum,Ivesia gordonii
9,-1573.2884334050912,0,-0.007044759678142721,-3.116812364148856e-4,Heterotheca villosa,Ivesia gordonii
9,-1573.2884334050912,0,6.082360853875987e-4,4.145980689591584e-4,Lupinus argenteus,Eriogonum umbellatum
9,-1573.2884334050912,0,0.004423596208281489,0.001012906910088257,Ivesia gordonii,Eriogonum umbellatum
9,-1573.2884334050912,0,-0.01574824735212319,2.509982265955829e-5,Eriogonum umbellatum,Eriogonum umbellatum
9,-1573.2884334050912,0,-0.022381078657601958,-2.2018376994420888e-4,Heterotheca villosa,Eriogonum umbellatum
9,-1573.2884334050912,0,-0.008074824276722152,-8.414089494096649e-4,Lupinus argenteus,Heterotheca villosa
9,-1573.2884334050912,0,0.01520540525561811,-9.78655923309112e-4,Ivesia gordonii,Heterotheca villosa
9,-1573.2884334050912,0,-3.551023167604492e-4,-0.0013224626089329927,Eriogonum umbellatum,Heterotheca villosa
9,-1573.2884334050912,0,0.010538993014295709,-3.46465783179735e-4,Heterotheca villosa,Heterotheca villosa
10,-1573.2884334050912,0,-0.008360826538624943,-3.6331783940841253e-5,Lupinus argenteus,Lupinus argenteus
10,-1573.2884334050912,0,-0.009224954299199244,5.719149108611714e-4,Ivesia gordonii,Lupinus argenteus
10,-1573.2884334050912,0,-0.011234640036214598,-2.479664954003928e-4,Eriogonum umbellatum,Lupinus argenteus
10,-1573.2884334050912,0,0.003722868589142202,4.339635042709615e-5,Heterotheca villosa,Lupinus argenteus
10,-1573.2884334050912,0,0.019107354813111408,-3.8849493058457557e-4,Lupinus argenteus,Ivesia gordonii
10,-1573.2884334050912,0,0.009119956094215913,-4.7146182754762575e-4,Ivesia gordonii,Ivesia gordonii
10,-1573.2884334050912,0,-0.008185958988809526,-3.90696340796582e-5,Eriogonum umbellatum,Ivesia gordonii
10,-1573.2884334050912,0,-0.007044759678142721,-3.116812364148856e-4,Heterotheca villosa,Ivesia gordonii
10,-1573.2884334050912,0,6.082360853875987e-4,4.145980689591584e-4,Lupinus argenteus,Eriogonum umbellatum
10,-1573.2884334050912,0,0.004423596208281489,0.001012906910088257,Ivesia gordonii,Eriogonum umbellatum
10,-1573.2884334050912,0,-0.01574824735212319,2.509982265955829e-5,Eriogonum umbellatum,Eriogonum umbellatum
10,-1573.2884334050912,0,-0.022381078657601958,-2.2018376994420888e-4,Heterotheca villosa,Eriogonum umbellatum
10,-1573.2884334050912,0,-0.008074824276722152,-8.414089494096649e-4,Lupinus argenteus,Heterotheca villosa
10,-1573.2884334050912,0,0.01520540525561811,-9.78655923309112e-4,Ivesia gordonii,Heterotheca villosa
10,-1573.2884334050912,0,-3.551023167604492e-4,-0.0013224626089329927,Eriogonum umbellatum,Heterotheca villosa
10,-1573.2884334050912,0,0.010538993014295709,-3.46465783179735e-4,Heterotheca villosa,Heterotheca villosa
11,-1573.2884334050912,0,-0.008360826538624943,-3.6331783940841253e-5,Lupinus argenteus,Lupinus argenteus
11,-1573.2884334050912,0,-0.009224954299199244,5.719149108611714e-4,Ivesia gordonii,Lupinus argenteus
11,-1573.2884334050912,0,-0.011234640036214598,-2.479664954003928e-4,Eriogonum umbellatum,Lupinus argenteus
11,-1573.2884334050912,0,0.003722868589142202,4.339635042709615e-5,Heterotheca villosa,Lupinus argenteus
11,-1573.2884334050912,0,0.019107354813111408,-3.8849493058457557e-4,Lupinus argenteus,Ivesia gordonii
11,-1573.2884334050912,0,0.009119956094215913,-4.7146182754762575e-4,Ivesia gordonii,Ivesia gordonii
11,-1573.2884334050912,0,-0.008185958988809526,-3.90696340796582e-5,Eriogonum umbellatum,Ivesia gordonii
11,-1573.2884334050912,0,-0.007044759678142721,-3.116812364148856e-4,Heterotheca villosa,Ivesia gordonii
11,-1573.2884334050912,0,6.082360853875987e-4,4.145980689591584e-4,Lupinus argenteus,Eriogonum umbellatum
11,-1573.2884334050912,0,0.004423596208281489,0.001012906910088257,Ivesia gordonii,Eriogonum umbellatum
11,-1573.2884334050912,0,-0.01574824735212319,2.509982265955829e-5,Eriogonum umbellatum,Eriogonum umbellatum
11,-1573.2884334050912,0,-0.022381078657601958,-2.2018376994420888e-4,Heterotheca villosa,Eriogonum umbellatum
11,-1573.2884334050912,0,-0.008074824276722152,-8.414089494096649e-4,Lupinus argenteus,Heterotheca villosa
11,-1573.2884334050912,0,0.01520540525561811,-9.78655923309112e-4,Ivesia gordonii,Heterotheca villosa
11,-1573.2884334050912,0,-3.551023167604492e-4,-0.0013224626089329927,Eriogonum umbellatum,Heterotheca villosa
11,-1573.2884334050912,0,0.010538993014295709,-3.46465783179735e-4,Heterotheca villosa,Heterotheca villosa
12,-1573.2884334050912,0,-0.008360826538624943,-3.6331783940841253e-5,Lupinus argenteus,Lupinus argenteus
12,-1573.2884334050912,0,-0.009224954299199244,5.719149108611714e-4,Ivesia gordonii,Lupinus argenteus
12,-1573.2884334050912,0,-0.011234640036214598,-2.479664954003928e-4,Eriogonum umbellatum,Lupinus argenteus
12,-1573.2884334050912,0,0.003722868589142202,4.339635042709615e-5,Heterotheca villosa,Lupinus argenteus
12,-1573.2884334050912,0,0.019107354813111408,-3.8849493058457557e-4,Lupinus argenteus,Ivesia gordonii
12,-1573.2884334050912,0,0.009119956094215913,-4.7146182754762575e-4,Ivesia gordonii,Ivesia gordonii
12,-1573.2884334050912,0,-0.008185958988809526,-3.90696340796582e-5,Eriogonum umbellatum,Ivesia gordonii
12,-1573.2884334050912,0,-0.007044759678142721,-3.116812364148856e-4,Heterotheca villosa,Ivesia gordonii
12,-1573.2884334050912,0,6.082360853875987e-4,4.145980689591584e-4,Lupinus argenteus,Eriogonum umbellatum
12,-1573.2884334050912,0,0.004423596208281489,0.001012906910088257,Ivesia gordonii,Eriogonum umbellatum
12,-1573.2884334050912,0,-0.01574824735212319,2.509982265955829e-5,Eriogonum umbellatum,Eriogonum umbellatum
12,-1573.2884334050912,0,-0.022381078657601958,-2.2018376994420888e-4,Heterotheca villosa,Eriogonum umbellatum
12,-1573.2884334050912,0,-0.008074824276722152,-8.414089494096649e-4,Lupinus argenteus,Heterotheca villosa
12,-1573.2884334050912,0,0.01520540525561811,-9.78655923309112e-4,Ivesia gordonii,Heterotheca villosa
12,-1573.2884334050912,0,-3.551023167604492e-4,-0.0013224626089329927,Eriogonum umbellatum,Heterotheca villosa
12,-1573.2884334050912,0,0.010538993014295709,-3.46465783179735e-4,Heterotheca villosa,Heterotheca villosa
13,-1573.7202983495363,1,-0.016408017349005245,1.5688022683212532e-4,Lupinus argenteus,Lupinus argenteus
13,-1573.7202983495363,1,-0.008331990436948069,2.400832342882232e-4,Ivesia gordonii,Lupinus argenteus
13,-1573.7202983495363,1,-0.017358993918555235,-4.136801721978077e-4,Eriogonum umbellatum,Lupinus argenteus
13,-1573.7202983495363,1,0.015939112225019328,0.0012236640141442359,Heterotheca villosa,Lupinus argenteus
13,-1573.7202983495363,1,0.013917535778012104,-5.25472821950024e-4,Lupinus argenteus,Ivesia gordonii
13,-1573.7202983495363,1,0.017037134204217493,-0.0015900283579995708,Ivesia gordonii,Ivesia gordonii
13,-1573.7202983495363,1,0.023638992457413396,0.001261435167213596,Eriogonum umbellatum,Ivesia gordonii
13,-1573.7202983495363,1,-0.012133338327523502,-3.7349760400488537e-4,Heterotheca villosa,Ivesia gordonii
13,-1573.7202983495363,1,0.003262580579592284,0.0012618596534292987,Lupinus argenteus,Eriogonum umbellatum
13,-1573.7202983495363,1,0.020141831852426968,0.0011849407659164188,Ivesia gordonii,Eriogonum umbellatum
13,-1573.7202983495363,1,-0.020577229290952778,-2.2841899553484727e-5,Eriogonum umbellatum,Eriogonum umbellatum
13,-1573.7202983495363,1,-0.02226270704104469,-9.25387842956865e-5,Heterotheca villosa,Eriogonum umbellatum
13,-1573.7202983495363,1,-0.016486473698647544,-0.0013832391366180767,Lupinus argenteus,Heterotheca villosa
13,-1573.7202983495363,1,0.012391755081897268,-0.0011393355791961461,Ivesia gordonii,Heterotheca villosa
13,-1573.7202983495363,1,0.004533861040405754,-0.0019405618531808458,Eriogonum umbellatum,Heterotheca villosa
13,-1573.7202983495363,1,0.009242879847100366,-2.856209981013508e-6,Heterotheca villosa,Heterotheca villosa
14,-1573.7202983495363,0,-0.016408017349005245,1.5688022683212532e-4,Lupinus argenteus,Lupinus argenteus
14,-1573.7202983495363,0,-0.008331990436948069,2.400832342882232e-4,Ivesia gordonii,Lupinus argenteus
14,-1573.7202983495363,0,-0.017358993918555235,-4.136801721978077e-4,Eriogonum umbellatum,Lupinus argenteus
14,-1573.7202983495363,0,0.015939112225019328,0.0012236640141442359,Heterotheca villosa,Lupinus argenteus
14,-1573.7202983495363,0,0.013917535778012104,-5.25472821950024e-4,Lupinus argenteus,Ivesia gordonii
14,-1573.7202983495363,0,0.017037134204217493,-0.0015900283579995708,Ivesia gordonii,Ivesia gordonii
14,-1573.7202983495363,0,0.023638992457413396,0.001261435167213596,Eriogonum umbellatum,Ivesia gordonii
14,-1573.7202983495363,0,-0.012133338327523502,-3.7349760400488537e-4,Heterotheca villosa,Ivesia gordonii
14,-1573.7202983495363,0,0.003262580579592284,0.0012618596534292987,Lupinus argenteus,Eriogonum umbellatum
14,-1573.7202983495363,0,0.020141831852426968,0.0011849407659164188,Ivesia gordonii,Eriogonum umbellatum
14,-1573.7202983495363,0,-0.020577229290952778,-2.2841899553484727e-5,Eriogonum umbellatum,Eriogonum umbellatum
14,-1573.7202983495363,0,-0.02226270704104469,-9.25387842956865e-5,Heterotheca villosa,Eriogonum umbellatum
14,-1573.7202983495363,0,-0.016486473698647544,-0.0013832391366180767,Lupinus argenteus,Heterotheca villosa
14,-1573.7202983495363,0,0.012391755081897268,-0.0011393355791961461,Ivesia gordonii,Heterotheca villosa
14,-1573.7202983495363,0,0.004533861040405754,-0.0019405618531808458,Eriogonum umbellatum,Heterotheca villosa
14,-1573.7202983495363,0,0.009242879847100366,-2.856209981013508e-6,Heterotheca villosa,Heterotheca villosa
15,-1573.7202983495363,0,-0.016408017349005245,1.5688022683212532e-4,Lupinus argenteus,Lupinus argenteus
15,-1573.7202983495363,0,-0.008331990436948069,2.400832342882232e-4,Ivesia gordonii,Lupinus argenteus
15,-1573.7202983495363,0,-0.017358993918555235,-4.136801721978077e-4,Eriogonum umbellatum,Lupinus argenteus
15,-1573.7202983495363,0,0.015939112225019328,0.0012236640141442359,Heterotheca villosa,Lupinus argenteus
15,-1573.7202983495363,0,0.013917535778012104,-5.25472821950024e-4,Lupinus argenteus,Ivesia gordonii
15,-1573.7202983495363,0,0.017037134204217493,-0.0015900283579995708,Ivesia gordonii,Ivesia gordonii
15,-1573.7202983495363,0,0.023638992457413396,0.001261435167213596,Eriogonum umbellatum,Ivesia gordonii
15,-1573.7202983495363,0,-0.012133338327523502,-3.7349760400488537e-4,Heterotheca villosa,Ivesia gordonii
15,-1573.7202983495363,0,0.003262580579592284,0.0012618596534292987,Lupinus argenteus,Eriogonum umbellatum
15,-1573.7202983495363,0,0.020141831852426968,0.0011849407659164188,Ivesia gordonii,Eriogonum umbellatum
15,-1573.7202983495363,0,-0.020577229290952778,-2.2841899553484727e-5,Eriogonum umbellatum,Eriogonum umbellatum
15,-1573.7202983495363,0,-0.02226270704104469,-9.25387842956865e-5,Heterotheca villosa,Eriogonum umbellatum
15,-1573.7202983495363,0,-0.016486473698647544,-0.0013832391366180767,Lupinus argenteus,Heterotheca villosa
15,-1573.7202983495363,0,0.012391755081897268,-0.0011393355791961461,Ivesia gordonii,Heterotheca villosa
15,-1573.7202983495363,0,0.004533861040405754,-0.0019405618531808458,Eriogonum umbellatum,Heterotheca villosa
15,-1573.7202983495363,0,0.009242879847100366,-2.856209981013508e-6,Heterotheca villosa,Heterotheca villosa
16,-1573.018840473578,1,-0.01909843573948733,0.0010259816604053914,Lupinus argenteus,Lupinus argenteus
16,-1573.018840473578,1,-0.013387170373025746,7.970458990791121e-4,Ivesia gordonii,Lupinus argenteus
16,-1573.018840473578,1,0.0034136276039133176,-0.0011980325889779245,Eriogonum umbellatum,Lupinus argenteus
16,-1573.018840473578,1,0.022638367769106865,0.0013896244360760606,Heterotheca villosa,Lupinus argenteus
16,-1573.018840473578,1,0.015958381008096205,-0.0010049778630534985,Lupinus argenteus,Ivesia gordonii
16,-1573.018840473578,1,0.01666560276410833,-0.0018161785942250516,Ivesia gordonii,Ivesia gordonii
16,-1573.018840473578,1,0.024799062325954933,8.980662161802327e-4,Eriogonum umbellatum,Ivesia gordonii
16,-1573.018840473578,1,-0.014693456044987892,-0.001829799897687758,Heterotheca villosa,Ivesia gordonii
16,-1573.018840473578,1,-0.0034833818183421577,9.540395302652497e-4,Lupinus argenteus,Eriogonum umbellatum
16,-1573.018840473578,1,0.029562102643112598,5.418083580230153e-4,Ivesia gordonii,Eriogonum umbellatum
16,-1573.018840473578,1,-0.015646865065833935,5.957775775730608e-5,Eriogonum umbellatum,Eriogonum umbellatum
16,-1573.018840473578,1,-0.017824536506071357,-6.295371515251664e-4,Heterotheca villosa,Eriogonum umbellatum
16,-1573.018840473578,1,-0.01718600778274927,-0.0014303786296507783,Lupinus argenteus,Heterotheca villosa
16,-1573.018840473578,1,0.025410897036628355,-1.8183380882879632e-4,Ivesia gordonii,Heterotheca villosa
16,-1573.018840473578,1,-0.009059406079683259,-0.0026629776852073344,Eriogonum umbellatum,Heterotheca villosa
16,-1573.018840473578,1,0.024786596516729036,-0.0010002189086011186,Heterotheca villosa,Heterotheca villosa
17,-1575.3023159197244,1,-0.014574377957869,0.0018763845799480887,Lupinus argenteus,Lupinus argenteus
17,-1575.3023159197244,1,0.0033964181971434457,5.671871221881663e-4,Ivesia gordonii,Lupinus argenteus
17,-1575.3023159197244,1,0.007521806623661676,-0.0015566082427228658,Eriogonum umbellatum,Lupinus argenteus
17,-1575.3023159197244,1,0.012831941439569635,0.0010771320746801487,Heterotheca villosa,Lupinus argenteus
17,-1575.3023159197244,1,0.01373985884525343,-0.0015754223727624545,Lupinus argenteus,Ivesia gordonii
17,-1575.3023159197244,1,0.015537436311767955,-0.0024502979017067346,Ivesia gordonii,Ivesia gordonii
17,-1575.3023159197244,1,0.033147262392284424,-7.339645090257243e-5,Eriogonum umbellatum,Ivesia gordonii
17,-1575.3023159197244,1,-0.015246115347154282,-0.0013455787690307705,Heterotheca villosa,Ivesia gordonii
17,-1575.3023159197244,1,0.01046319799123721,5.632946645969416e-4,Lupinus argenteus,Eriogonum umbellatum
17,-1575.3023159197244,1,0.026804481971436703,9.693844390232696e-4,Ivesia gordonii,Eriogonum umbellatum
17,-1575.3023159197244,1,-0.023478697156359137,-3.7884493342111973e-4,Eriogonum umbellatum,Eriogonum umbellatum
